rating,sentiment,cleaned_comment,comment
4,1,وسیله خیلی خوبیه فقط گرونه کاربردیه تایمر‌دار نیم یک نیم سه تایم محافظ هست طبق نیازی که‌داری راحت تایمر تنظیم اینکه تایم تموم شد قطع میشه مورد باتری خیلی مفیده ضمن حالت تاخیر وصل داره ابتدا محافظ پریز چند ثانیه تاخیر برق شارژر میده شارژر نوسانات ولتاژ محافظت میکنه,"وسیله خیلی خوبیه فقط گرونه.
کاربردیه و تایمر دار.نیم ، یک و نیم ، سه ساعت تایم های محافظ هستش که طبق نیازی که داری راحت تایمر رو تنظیم میکنی و بعد از اینکه تایم تموم شد شارژ قطع میشه که این مورد برای باتری خیلی مفیده.
در ضمن یه حالت تاخیر در وصل هم داره که در ابتدا محافظ رو به پریز میزنی با چند ثانیه تاخیر برق رو به شارژر میده و شارژر رو از نوسانات ولتاژ محافظت میکنه."
5,1,نظر خرید خوبی هست مخصوصا افراد عادت شب صبح بذارن کار زمان تنظیم راحت استراحت حتی اگه صبح بمونه مشکل دراز مدت پیش نمیاد براش,به نظرم خرید خوبی هستش مخصوصا برای افرادی که عادت دارند گوشی رو شب تا صبح بذارن شارژ . با این کار زمان رو تنظیم میکنید و راحت استراحت میکنید و حتی اگه تا صبح هم گوشی تو شارژ بمونه مشکلی تو دراز مدت پیش نمیاد براش
5,1,کل افراد خانواده مدل سه تایم 45 - 1 : 30 - 2 : 30داره مدل قبلی بهتره چون الان شدن وبه زمان کمتر نیاز دارن شدن,برای کل افراد خانواده خریدم این مدل سه تا تایم ۴۵-۱:۳۰-۲:۳۰داره که از مدل قبلیش بهتره چون الان گوشی ها فست شارژ شدن وبه زمان کمتری نیاز دارن برای شارژ شدن
5,1,فروش ویژه بنظر مقدار قیمت بالاست ولی توجه اوضاع قیمت نمیشه گفت خیلی گرونه رابط هست محافظ تایمر داره کیفیت ساخت بالایی داره آدم بعضی وقت تعجب میکنه جنس ایرانی کیفیت می‌بینه ....,"من تو فروش ویژه خریدم، بنظر یه مقدار قیمت‌ش بالاست ولی با توجه به این اوضاع قیمت‌ها نمیشه گفت خیلی هم گرونه
هم رابط هست هم محافظ و هم تایمر داره
کیفیت ساخت بالایی داره، آدم بعضی وقت‌ها تعجب میکنه جنس ایرانی با کیفیت می‌بینه...."
5,1,همه چی مطابق مشخصا عکس مشتریا‌بود خیلی راضی‌بودم توی پیشنهاد شگفت‌انگیز تقریبا 70 هزار ت ارزون تر خریده بودمش توی لاکر گنجه تحویل هزینه ارسال 3 برابر ارزون تر برام خیلی مرسی,همه چی مطابق با مشخصات و عکسای مشتریا بود و از خریدم خیلی راضی بودم و توی پیشنهاد شگفت انگیز تقریبا 70 هزار ت ارزون تر خریده بودمش و توی لاکر گنجه تحویل گرفتم و هزینه ارسالش 3 برابر ارزون تر افتاد برام خیلی مرسی از دیجی کالا ❤️
5,1,واقعا اقتصادی کارامد,واقعا اقتصادی و کارامد
5,1,وقتی باز توقع کیفیت محصول واقعا دست سازنده محصول درد نکنه مطمئن شرکت محصول تولید حتما امیدوار ادامه ساخت محصولاتی کیفیت حفظ تشکر خرید شک,"من وقتی بازش کردم توقع این کیفیت رو از محصول نداشتم واقعا دست سازندگان این محصول درد نکنه . من مطمئنم این شرکت هر محصولی تولید که به کارم بیاد حتما میخرم . امیدوارم ادامه ساخت محصولاتی با این کیفیت رو حفظ کنید . با تشکر 
در خریدش شک نکنید"
5,1,سلام مثل همیشه عالیه ولی خب ایندفعه رنگ مشکی اشتباه چون هیچ نور زیبایی نداره رنگ مشکی نخرین تمام رنگ فقط مشکی مونده‌بود پشیمون فوق العاده باکیفیت عالیه جنس ایرانی,"سلام
مثل همیشه عالیه.

ولی خب
ایندفعه رنگ مشکی گرفتم که اشتباه کردم چون هیچ نور و زیبایی نداره.

رنگ مشکی رو نخرین.
من تمام رنگهاش رو داشتم،فقط مشکی مونده بود که گرفتم و پشیمون شدم.

فوق العاده باکیفیت و عالیه این جنس ایرانی"
5,1,عالی حرفه ای,عالی و حرفه ای
5,1,خونه‌ای یک عدد محافظ تایمر‌دار لازم هست شب صبح برق وصل نباشه باتری تلفن همراه خراب نشه قیمت خیلی مناسب‌بود مخصوصا هنگام تخفیف,"برای هر خونه ای یک عدد از این محافظ های تایمر دار لازم هست تا گوشی شب تا صبح به برق وصل نباشه و باتری تلفن همراه خراب نشه.
قیمت دیجی کالا خیلی مناسب بود مخصوصا هنگام تخفیف."
5,1,هدیه راضی بودن,من هدیه دادم راضی بودن
5,1,وقتی جنس ایرانی همه زیبا کیفیت درجه یک ساخته بشه همه بسته‌بندی شیک زیبایی داشته باشه همه دقت ظرافت داشته باشه چرا ؟ عالیه محصول درجه یک وطن کیفیت فوق العاده,وقتی یه جنس ایرانی این همه زیبا و با کیفیت و درجه یک ساخته بشه و این همه بسته بندی شیک و زیبایی داشته باشه و این همه دقت و ظرافت داشته باشه چرا نخریم ؟ عالیه . یه محصول درجه یک وطنی با کیفیت فوق العاده
5,1,سال 98دارم زمان 1.5 3 5ساعته بودن تنظیمات رله تایمر کادو دادمش خارج ایران نسل جدید 30 1.30 3ساعت هست بینظیره کار نه فقط هنزفری ریش تراش چیز مدت خاصی مد نظره کردن هزینه عمره ضمانت روی باطری دستگاه,"از سال 98دارم
اون زمان 1.5 و 3 و 5ساعته بودن تنظیمات رله تایمر
کادو دادمش تو خارج از ایران
اینی که خریدم نسل جدیدتر 30. 1.30. و 3ساعت هست

بینظیره این کار
نه فقط گوشی
هنزفری
ریش تراش
هر چیزی که مدت خاصی مد نظره برای شارژ کردنش
یه هزینه و تا عمره ضمانت روی باطری دستگاه‌های شارژی"
5,1,چیز ممنونماز واقعا عالیه سر تایم خاموش میشه توشارژ میذاشتم وفراومش یا الان دیگه تایم سر همون تایم خاموش میشه عالی,چیزی ندارم بگم ممنونماز دیجی کالا واقعا عالیه سر تایم خاموش میشه .من گوشیم رو توشارژ میذاشتم وفراومش میکردم یا خوابم میبرد الان دیگه تایمی که بهش رو میدادم سر همون تایم خاموش میشه عالی
5,1,کیفیت تر وسیله الکترونیکه تولیدات داخله واقعا عالیه البته ارزون نیس البته همینو فروشگاه داخل فرودگاه اصفهان دو برابر قیمت !!! کل تایمر داره محافظ فقط کاش زمان بند بهتر,"با کیفیت ترین وسیله الکترونیکه که دیدم از تولیدات داخله
واقعا عالیه و البته ارزون هم نیس
البته من همینو تو فروشگاه داخل فرودگاه اصفهان با دو برابر قیمت دیدم!!!
در کل هم تایمر داره
هم محافظ
فقط ای کاش زمان بندیش بهتر بود"
5,1,اگر ارت عالی ولی مدل بیشتر تایمرش هست خوبه وقتی خودش برق قطع میکنه متوقف میشه دیگه باطری خراب نمیشه,اگر ارت هم داشت عالی میشد ولی این مدل بیشتر برای تایمرش هست که خوبه که وقتی خوابید خودش برق و قطع میکنه که شارژ متوقف میشه و دیگه باطری خراب نمیشه
